row_id,order_id,year,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,total_sales
8052,CA-2011-144974,2011,9/26/2011,9/30/2011,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,Acco SixOutlet Power Strip 4 Cord Length,41.376,6,248.256
8053,CA-2011-109904,2011,7/14/2011,7/17/2011,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3,53.82
8054,CA-2014-152205,2014,9/29/2014,10/6/2014,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1,2.655
8055,CA-2012-121188,2012,8/28/2012,9/4/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,Hot File 7Pocket Floor Stand,892.35,5,4461.75
8056,CA-2012-121188,2012,8/28/2012,9/4/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,OSullivan 2Door Barrister Bookcase in Odessa Pine,307.666,2,615.332
8057,CA-2012-121188,2012,8/28/2012,9/4/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural  Black,728.82,9,6559.38
8058,CA-2012-121188,2012,8/28/2012,9/4/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,206.8
8059,CA-2012-121188,2012,8/28/2012,9/4/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG SmudgeFree Screen Protector,43.176,3,129.528
8060,CA-2012-121188,2012,8/28/2012,9/4/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,8.32
8061,CA-2012-156013,2012,9/20/2012,9/26/2012,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,61.4,5,307
8062,CA-2012-156013,2012,9/20/2012,9/26/2012,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2,48.896
8063,CA-2013-132997,2013,11/8/2013,11/10/2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,ATT SB67148 SynJ,263.96,4,1055.84
8064,CA-2013-132997,2013,11/8/2013,11/10/2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,1079.91
8065,CA-2013-132997,2013,11/8/2013,11/10/2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,2,25.92
8066,CA-2013-132997,2013,11/8/2013,11/10/2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,Eldon Base for stackable storage shelf platinum,116.82,3,350.46
8067,CA-2013-132997,2013,11/8/2013,11/10/2013,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB19 Dual Function Manual Binding System,276.784,2,553.568
8068,US-2012-160563,2012,10/20/2012,10/24/2012,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,719.91
8069,US-2012-160563,2012,10/20/2012,10/24/2012,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic SelfStanding Desk Frames,16.02,6,96.12
8070,CA-2014-151750,2014,1/2/2014,1/6/2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,2272.8
8071,CA-2014-151750,2014,1/2/2014,1/6/2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,Tenex Carpeted GraniteLook or Clear Contemporary Contour Shape Chair Mats,141.42,5,707.1
8072,CA-2014-151750,2014,1/2/2014,1/6/2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star  Contemporary Task Swivel Chair,310.744,4,1242.976
8073,CA-2014-151750,2014,1/2/2014,1/6/2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,4,50.944
8074,CA-2014-151750,2014,1/2/2014,1/6/2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47,5,32.35
8075,CA-2014-151750,2014,1/2/2014,1/6/2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,Pressboard Covers with Storage Hooks 9 12 x 11 Light Blue,13.748,14,192.472
8076,CA-2014-151750,2014,1/2/2014,1/6/2014,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,30.448
8077,CA-2012-106187,2012,6/23/2012,6/29/2012,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,Eldon Stackable Tray SideLoad Legal Smoke,27.42,3,82.26
8078,CA-2012-106187,2012,6/23/2012,6/29/2012,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,165.98
8079,CA-2012-106187,2012,6/23/2012,6/29/2012,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75,3,225
8080,US-2013-164945,2013,11/23/2013,11/28/2013,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,1074.176
8081,CA-2012-150714,2012,10/26/2012,11/1/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,879.264
8082,CA-2012-150714,2012,10/26/2012,11/1/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,395.712
8083,CA-2012-150714,2012,10/26/2012,11/1/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for ModemFax,203.88,5,1019.4
8084,CA-2012-150714,2012,10/26/2012,11/1/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery SelfAdhesive Photo Pockets for Polaroid Photos,14.301,7,100.107
8085,CA-2012-150714,2012,10/26/2012,11/1/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,7186.4
8086,CA-2013-105753,2013,10/21/2013,10/27/2013,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,305.5
8087,CA-2014-120894,2014,4/29/2014,5/3/2014,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3,84.24
8088,CA-2013-106621,2013,9/30/2013,10/2/2013,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4,41.984
8089,CA-2012-107020,2012,7/10/2012,7/14/2012,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,79.84
8090,US-2012-117492,2012,8/7/2012,8/9/2012,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,Acco SixOutlet Power Strip 4 Cord Length,77.58,9,698.22
8091,CA-2011-101392,2011,12/7/2011,12/13/2011,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,1885.52
8092,CA-2012-127502,2012,12/10/2012,12/14/2012,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,11.52
8093,CA-2014-143658,2014,11/9/2014,11/14/2014,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP310 HeavyDuty Electric Pencil Sharpener,109.9,5,549.5
8094,CA-2014-133046,2014,7/28/2014,8/2/2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,Staples,23.88,3,71.64
8095,CA-2014-133046,2014,7/28/2014,8/2/2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,Message Book Phone Wirebound Standard Line Memo 2 34 X 5,26.2,4,104.8
8096,CA-2014-133046,2014,7/28/2014,8/2/2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,25.92
8097,CA-2014-133046,2014,7/28/2014,8/2/2014,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 20 Flash Drive,234.95,5,1174.75
8098,CA-2014-122798,2014,12/29/2014,1/2/2015,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  AddOn Trays,118.25,5,591.25
8099,CA-2014-122798,2014,12/29/2014,1/2/2015,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,1,4.28
8100,CA-2013-169663,2013,3/11/2013,3/14/2013,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 20,26.85,3,80.55
8101,CA-2013-169663,2013,3/11/2013,3/14/2013,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,3,10072.8
8102,CA-2012-149846,2012,5/22/2012,5/26/2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.26,2,16.52
8103,CA-2012-149846,2012,5/22/2012,5/26/2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct ThermalThermal Transfer Printer,2973.32,7,20813.24
8104,CA-2012-149846,2012,5/22/2012,5/26/2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,733.53
8105,CA-2012-149846,2012,5/22/2012,5/26/2012,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.728,6,4654.368
8106,CA-2014-159149,2014,2/18/2014,2/20/2014,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,Sauder Mission Library with Doors Fruitwood Finish,89.0664,1,89.0664
8107,CA-2014-159149,2014,2/18/2014,2/20/2014,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,Dixon Ticonderoga CoreLock Colored Pencils 48Color Set,175.44,6,1052.64
8108,CA-2014-159149,2014,2/18/2014,2/20/2014,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,1753.344
8109,US-2014-167570,2014,12/9/2014,12/16/2014,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544,4,862.176
8110,CA-2014-160122,2014,11/19/2014,11/24/2014,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,Peel  Seel Recycled Catalog Envelopes Brown,55.584,6,333.504
8111,CA-2014-160122,2014,11/19/2014,11/24/2014,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,254.772
8112,CA-2013-130393,2013,12/2/2013,12/4/2013,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,Situations Contoured Folding Chairs 4Set,248.43,5,1242.15
8113,CA-2013-130393,2013,12/2/2013,12/4/2013,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,46.592
8114,CA-2013-130393,2013,12/2/2013,12/4/2013,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,Global Push Button Managers Chair Indigo,85.246,2,170.492
8115,CA-2014-144820,2014,10/4/2014,10/8/2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,103.2
8116,CA-2014-101014,2014,8/30/2014,9/5/2014,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps  Weighted Base,148.02,3,444.06
8117,CA-2014-105543,2014,11/25/2014,11/25/2014,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For StaxonsteelHighStak Systems,33.29,1,33.29
8118,US-2014-113201,2014,7/1/2014,7/6/2014,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,1024.75
8119,US-2014-106551,2014,7/23/2014,7/28/2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon EveryDay Series MultiTask Chairs,526.344,4,2105.376
8120,CA-2013-116722,2013,11/12/2013,11/17/2013,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,83.92
8121,CA-2013-116722,2013,11/12/2013,11/17/2013,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,Hon EveryDay Series MultiTask Chairs,451.152,3,1353.456
8122,CA-2013-116722,2013,11/12/2013,11/17/2013,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,11,346.544
8123,CA-2011-138128,2011,12/9/2011,12/15/2011,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel  Seel First Class Envelopes,30.672,3,92.016
8124,CA-2011-138128,2011,12/9/2011,12/15/2011,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,4,4319.904
8125,US-2014-150070,2014,9/8/2014,9/13/2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,323.136
8126,CA-2012-137064,2012,2/6/2012,2/13/2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,8.802
8127,CA-2012-137064,2012,2/6/2012,2/13/2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 20 Flash Drive,18.528,2,37.056
8128,CA-2012-137064,2012,2/6/2012,2/13/2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,Tennsco SnapTogether Open Shelving Units Starter Sets and AddOn Units,670.752,3,2012.256
8129,CA-2014-157350,2014,8/27/2014,9/2/2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000222,Furniture,Furnishings,Seth Thomas 16 Steel Case Clock,64.96,5,324.8
8130,CA-2011-127866,2011,7/20/2011,7/23/2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,Maxell 74 Minute CDR Spindle 50Pack,41.94,2,83.88
8131,CA-2011-127866,2011,7/20/2011,7/23/2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,23.92
8132,CA-2011-127866,2011,7/20/2011,7/23/2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,4,52.48
8133,CA-2011-127866,2011,7/20/2011,7/23/2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,Hot File 7Pocket Floor Stand,535.41,3,1606.23
8134,CA-2012-131352,2012,10/8/2012,10/13/2012,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,Tenex Traditional Chairmats for Medium Pile Carpet Standard Lip 36 x 48,72.78,3,218.34
8135,CA-2012-121776,2012,2/16/2012,2/21/2012,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,110.52
8136,CA-2012-121776,2012,2/16/2012,2/21/2012,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,7,613.97
8137,CA-2013-118073,2013,8/13/2013,8/17/2013,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,7,3936.0475
8138,CA-2011-103219,2011,11/9/2011,11/13/2011,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,Eldon 200 Class Desk Accessories Black,56.52,9,508.68
8139,CA-2013-102561,2013,7/19/2013,7/23/2013,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,11.264,8,90.112
8140,CA-2013-102561,2013,7/19/2013,7/23/2013,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal FilingPosting Tote,284.08,10,2840.8
8141,CA-2013-102561,2013,7/19/2013,7/23/2013,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,18.496,4,73.984
8142,CA-2013-100993,2013,2/5/2013,2/10/2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3,44.19
8143,CA-2013-100993,2013,2/5/2013,2/10/2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,Fellowes Mobile File Cart Black,186.54,3,559.62
8144,CA-2013-100993,2013,2/5/2013,2/10/2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,2230.912
8145,CA-2013-100993,2013,2/5/2013,2/10/2013,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,639.872
8146,US-2011-112949,2011,6/20/2011,6/27/2011,Standard Class,Co-12640,CoreyLock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,6,2831.4
8147,US-2011-112949,2011,6/20/2011,6/27/2011,Standard Class,Co-12640,CoreyLock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2,7.04
8148,US-2014-146822,2014,6/10/2014,6/15/2014,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,OFF-PA-10000249,Office Supplies,Paper,Staples,49.12,4,196.48
8149,US-2013-131058,2013,12/28/2013,1/1/2014,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,141.12
8150,CA-2011-167997,2011,1/27/2011,1/30/2011,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,21.36
8151,CA-2011-167997,2011,1/27/2011,1/30/2011,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,FUR-BO-10004409,Furniture,Bookcases,Safco Value Mate Series Steel Bookcases Baked Enamel Finish on Steel Gray,141.96,2,283.92
8152,CA-2014-140151,2014,3/24/2014,3/26/2014,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,64.96
8153,CA-2014-140151,2014,3/24/2014,3/26/2014,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,3,60.12
8154,CA-2014-140151,2014,3/24/2014,3/26/2014,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,55999.84
8155,US-2014-143770,2014,3/21/2014,3/25/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,476
8156,US-2014-143770,2014,3/21/2014,3/25/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,2,123.92
8157,CA-2013-131296,2013,10/5/2013,10/10/2013,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,Bush Andora Conference Table MapleGraphite Gray Finish,239.372,2,478.744
8158,CA-2013-103464,2013,11/19/2013,11/23/2013,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,2975
8159,CA-2014-136238,2014,12/27/2014,1/2/2015,Standard Class,KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,16.032,3,48.096
8160,CA-2013-120803,2013,3/10/2013,3/14/2013,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,998.75
8161,CA-2013-134138,2013,2/16/2013,2/20/2013,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask TaskSwivel Chairs,227.96,2,455.92
8162,CA-2012-120915,2012,9/28/2012,10/3/2012,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002578,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor 10Outlet With Phone and Remote,293.52,6,1761.12
8163,CA-2012-120915,2012,9/28/2012,10/3/2012,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,615.96
8164,CA-2012-168207,2012,11/2/2012,11/6/2012,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary WoodMetal Frame,96.96,6,581.76
8165,CA-2012-168207,2012,11/2/2012,11/6/2012,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,822.416
